media_type,content_category,caption_length,hashtags_count,content_id
Video,Fitness,2189,0,15678
Reel,Fitness,419,9,15679
Carousel,Technology,2038,26,15680
Reel,Music,410,30,15681
Photo,Lifestyle,2115,22,15682
Carousel,Lifestyle,1835,10,15683
Photo,Lifestyle,1610,9,15684
Carousel,Photography,1548,17,15685
Video,Music,152,22,15686
Carousel,Music,1281,25,15687
Carousel,Comedy,1449,0,15688
Video,Fitness,978,5,15689
Video,Technology,1856,4,15690
Carousel,Beauty,1875,29,15691
Carousel,Comedy,732,9,15692
Photo,Music,394,24,15693
Carousel,Food,1885,9,15694
Carousel,Fitness,1306,25,15695
Photo,Photography,9,13,15696
Reel,Lifestyle,1558,1,15697
Photo,Photography,47,6,15698
Photo,Music,1025,29,15699
Reel,Comedy,190,14,15700
Photo,Food,7,26,15701
Photo,Travel,2001,12,15702
Photo,Lifestyle,1007,19,15703
Video,Technology,783,22,15704
Video,Music,447,24,15705
Reel,Fashion,1271,4,15706
Video,Food,467,10,15707
Carousel,Food,626,4,15708
Video,Fitness,18,26,15709
Carousel,Photography,2081,15,15710
Reel,Lifestyle,1809,18,15711
Carousel,Music,1299,15,15712
Reel,Fashion,1933,16,15713
Photo,Lifestyle,950,27,15714
Reel,Comedy,200,10,15715
Carousel,Fashion,1072,22,15716
Video,Beauty,325,0,15717
Photo,Beauty,928,20,15718
Carousel,Food,284,3,15719
Carousel,Comedy,1856,8,15720
Carousel,Beauty,1475,9,15721
Photo,Food,1104,28,15722
Carousel,Photography,1643,23,15723
Video,Music,32,30,15724
Carousel,Food,793,12,15725
Photo,Music,2004,5,15726
Reel,Comedy,2182,13,15727
Carousel,Fitness,1015,19,15728
Video,Lifestyle,1323,17,15729
Photo,Food,1185,4,15730
Photo,Food,42,20,15731
Reel,Music,749,7,15732
Photo,Beauty,404,26,15733
Reel,Beauty,1157,1,15734
Photo,Food,1875,14,15735
Video,Beauty,463,21,15736
Photo,Beauty,717,24,15737
Carousel,Food,839,28,15738
Carousel,Photography,1603,4,15739
Reel,Photography,482,6,15740
Reel,Travel,2146,22,15741
Reel,Photography,1256,14,15742
Carousel,Travel,635,28,15743
Photo,Comedy,470,22,15744
Carousel,Technology,1917,19,15745
Video,Lifestyle,116,21,15746
Carousel,Technology,17,2,15747
Carousel,Beauty,100,4,15748
Photo,Fashion,1344,30,15749
Reel,Beauty,479,13,15750
Reel,Food,1833,6,15751
Video,Food,1498,7,15752
Reel,Lifestyle,351,16,15753
Photo,Fitness,1305,14,15754
Reel,Fitness,178,18,15755
Reel,Fitness,956,4,15756
Photo,Photography,489,27,15757
Video,Comedy,189,4,15758
Photo,Beauty,185,28,15759
Video,Food,1723,8,15760
Reel,Fashion,656,29,15761
Video,Fashion,283,13,15762
Reel,Fashion,748,15,15763
Photo,Fitness,1495,2,15764
Video,Lifestyle,2166,19,15765
Carousel,Fitness,2190,4,15766
Photo,Food,614,29,15767
Photo,Beauty,2072,14,15768
Carousel,Beauty,2020,13,15769
Carousel,Lifestyle,582,0,15770
Reel,Comedy,1280,27,15771
Photo,Photography,604,25,15772
Reel,Fashion,1797,27,15773
Carousel,Beauty,1707,15,15774
Photo,Lifestyle,2040,26,15775
Video,Fashion,1091,19,15776
Carousel,Fitness,861,24,15777
Reel,Music,1959,12,15778
Photo,Technology,32,30,15779
Photo,Beauty,558,18,15780
Video,Comedy,100,26,15781
Carousel,Lifestyle,20,1,15782
Photo,Photography,1673,25,15783
Video,Comedy,539,0,15784
Carousel,Beauty,959,14,15785
Photo,Food,416,19,15786
Carousel,Fitness,1613,5,15787
Reel,Photography,313,4,15788
Photo,Fitness,1239,15,15789
Video,Lifestyle,340,16,15790
Carousel,Comedy,1567,28,15791
Carousel,Lifestyle,623,10,15792
Carousel,Fashion,115,10,15793
Reel,Music,396,30,15794
Carousel,Comedy,2146,9,15795
Video,Music,1553,6,15796
Carousel,Lifestyle,1191,2,15797
Video,Food,244,19,15798
Reel,Beauty,1214,17,15799
Video,Photography,1289,22,15800
Photo,Fitness,1959,1,15801
Video,Fitness,1276,3,15802
Photo,Music,672,13,15803
Reel,Photography,1583,11,15804
Video,Comedy,1326,10,15805
Carousel,Beauty,625,5,15806
Photo,Technology,59,18,15807
Carousel,Music,336,6,15808
Carousel,Comedy,358,16,15809
Photo,Comedy,126,22,15810
Carousel,Photography,2191,3,15811
Carousel,Photography,1535,5,15812
Video,Travel,2033,20,15813
Carousel,Fitness,1643,3,15814
Carousel,Beauty,1175,5,15815
Photo,Fashion,1987,3,15816
Video,Music,650,4,15817
Photo,Beauty,1479,15,15818
Carousel,Travel,259,29,15819
Video,Travel,340,15,15820
Video,Beauty,954,8,15821
Photo,Photography,203,25,15822
Photo,Comedy,515,24,15823
Video,Technology,1485,23,15824
Carousel,Beauty,1148,3,15825
Reel,Music,1402,3,15826
Photo,Fashion,568,15,15827
Carousel,Fitness,448,6,15828
Photo,Travel,1578,1,15829
Carousel,Food,2141,30,15830
Carousel,Food,1597,24,15831
Reel,Comedy,1852,22,15832
Photo,Photography,428,16,15833
Carousel,Fitness,905,3,15834
Video,Travel,1767,22,15835
Reel,Food,589,5,15836
Video,Food,1571,2,15837
Video,Technology,826,27,15838
Carousel,Beauty,384,3,15839
Carousel,Lifestyle,1193,3,15840
Carousel,Fitness,678,17,15841
Carousel,Lifestyle,267,9,15842
Carousel,Fashion,1034,20,15843
Video,Photography,1549,17,15844
Video,Beauty,1775,12,15845
Reel,Fashion,667,12,15846
Photo,Music,348,7,15847
Carousel,Travel,1331,6,15848
Video,Lifestyle,2042,11,15849
Video,Comedy,859,8,15850
Video,Music,942,30,15851
Reel,Fitness,2174,13,15852
Video,Travel,381,14,15853
Video,Food,1116,26,15854
Carousel,Lifestyle,1850,22,15855
Reel,Beauty,659,4,15856
Carousel,Beauty,1412,22,15857
Carousel,Music,1534,19,15858
Carousel,Music,1897,24,15859
Photo,Photography,1775,5,15860
Video,Food,1277,27,15861
Carousel,Technology,1355,25,15862
Video,Lifestyle,654,1,15863
Photo,Fashion,1152,27,15864
Carousel,Fitness,1369,16,15865
Carousel,Lifestyle,544,5,15866
Reel,Lifestyle,242,27,15867
Reel,Food,930,25,15868
Video,Lifestyle,622,29,15869
Carousel,Photography,459,18,15870
Photo,Lifestyle,1019,28,15871
Video,Comedy,1558,28,15872
Photo,Comedy,1501,13,15873
Carousel,Travel,2107,14,15874
Video,Fitness,831,16,15875
Reel,Comedy,151,2,15876
Carousel,Fitness,2139,16,15877
Photo,Beauty,1995,4,15878
Reel,Photography,653,2,15879
Carousel,Food,1862,17,15880
Video,Food,334,8,15881
Photo,Comedy,1343,11,15882
Photo,Photography,795,2,15883
Carousel,Beauty,505,16,15884
Photo,Fashion,2177,4,15885
Reel,Photography,390,11,15886
Photo,Travel,2083,1,15887
Reel,Food,386,23,15888
Photo,Travel,1845,1,15889
Reel,Food,1468,15,15890
Video,Beauty,1869,29,15891
Video,Lifestyle,55,20,15892
Photo,Technology,1999,11,15893
Reel,Photography,2012,6,15894
Video,Photography,1123,30,15895
Carousel,Lifestyle,153,28,15896
Carousel,Fashion,547,21,15897
Video,Food,1565,5,15898
Photo,Fashion,1550,5,15899
Reel,Photography,1347,3,15900
Video,Comedy,532,23,15901
Video,Comedy,845,13,15902
Video,Music,125,23,15903
Video,Fitness,929,23,15904
Video,Comedy,1368,21,15905
Video,Comedy,1222,23,15906
Carousel,Food,1599,5,15907
Reel,Music,1511,17,15908
Photo,Food,57,29,15909
Reel,Photography,400,9,15910
Reel,Travel,144,5,15911
Video,Fashion,1073,6,15912
Photo,Photography,2077,26,15913
Carousel,Travel,931,14,15914
Carousel,Beauty,915,23,15915
Photo,Beauty,1292,22,15916
Reel,Food,1600,3,15917
Video,Technology,2004,21,15918
Photo,Technology,844,30,15919
Carousel,Travel,1749,19,15920
Video,Comedy,1710,14,15921
Reel,Food,1075,7,15922
Video,Travel,2068,1,15923
Reel,Food,1167,13,15924
Video,Travel,829,11,15925
Photo,Beauty,1679,8,15926
Photo,Music,1079,29,15927
Video,Food,85,30,15928
Reel,Music,1833,22,15929
Carousel,Beauty,1447,12,15930
Photo,Technology,1367,14,15931
Video,Lifestyle,1447,2,15932
Reel,Fashion,2014,3,15933
Photo,Photography,2181,24,15934
Photo,Fashion,2159,6,15935
Reel,Fashion,992,20,15936
Video,Photography,1485,13,15937
Reel,Beauty,273,19,15938
Reel,Beauty,9,13,15939
Photo,Technology,16,11,15940
Carousel,Lifestyle,48,18,15941
Reel,Fitness,1592,20,15942
Reel,Fashion,629,4,15943
Video,Comedy,1997,20,15944
Reel,Fashion,2100,20,15945
Carousel,Fitness,1522,13,15946
Reel,Food,1187,6,15947
Photo,Technology,2107,29,15948
Photo,Music,1399,25,15949
Photo,Music,1611,21,15950
Photo,Fitness,1803,26,15951
Reel,Fashion,7,14,15952
Carousel,Music,1397,19,15953
Reel,Fitness,1715,3,15954
Reel,Photography,1731,22,15955
Photo,Beauty,2104,29,15956
Photo,Travel,1931,28,15957
Photo,Beauty,437,18,15958
Video,Fashion,1481,1,15959
Reel,Fitness,1615,7,15960
Photo,Food,439,27,15961
Carousel,Music,1775,26,15962
Video,Music,1608,9,15963
Video,Music,1694,10,15964
Video,Fitness,271,16,15965
Carousel,Beauty,1017,29,15966
Reel,Food,582,4,15967
Carousel,Fitness,1198,27,15968
Photo,Fashion,1737,27,15969
Video,Technology,1794,16,15970
Reel,Fashion,1787,4,15971
Reel,Travel,1838,28,15972
Carousel,Technology,236,13,15973
Reel,Fashion,136,28,15974
Video,Food,1505,26,15975
Reel,Lifestyle,2166,7,15976
Carousel,Lifestyle,1289,20,15977
Reel,Lifestyle,788,27,15978
Carousel,Travel,1990,23,15979
Reel,Travel,729,0,15980
Photo,Lifestyle,456,2,15981
Video,Photography,1848,2,15982
Video,Music,1770,16,15983
Photo,Technology,1446,7,15984
Reel,Technology,1872,2,15985
Photo,Music,363,3,15986
Photo,Beauty,1656,14,15987
Carousel,Photography,158,30,15988
Reel,Lifestyle,1739,20,15989
Photo,Music,1890,25,15990
Reel,Fitness,762,7,15991
Photo,Technology,35,21,15992
Video,Fitness,227,22,15993
Reel,Music,1743,27,15994
Photo,Music,400,0,15995
Carousel,Fashion,1306,30,15996
Photo,Fashion,260,15,15997
Reel,Food,1179,12,15998
Carousel,Food,805,19,15999
Video,Travel,953,27,16000
Photo,Travel,1566,17,16001
Carousel,Lifestyle,512,7,16002
Carousel,Fashion,983,8,16003
Video,Lifestyle,216,27,16004
Photo,Music,579,23,16005
Reel,Lifestyle,1471,25,16006
Carousel,Music,669,13,16007
Carousel,Technology,121,6,16008
Reel,Fashion,826,6,16009
Carousel,Food,509,18,16010
Video,Lifestyle,716,19,16011
Reel,Fashion,805,11,16012
Carousel,Technology,1699,0,16013
Reel,Fitness,904,5,16014
Video,Food,634,18,16015
Reel,Photography,121,16,16016
Reel,Comedy,541,22,16017
Photo,Fashion,151,9,16018
Carousel,Beauty,1323,17,16019
Carousel,Fashion,671,5,16020
Video,Music,1399,20,16021
Video,Photography,325,25,16022
Photo,Beauty,175,28,16023
Video,Lifestyle,1254,22,16024
Carousel,Technology,654,20,16025
Photo,Beauty,1808,17,16026
Photo,Lifestyle,1552,0,16027
Carousel,Lifestyle,1858,12,16028
Photo,Lifestyle,230,24,16029
Photo,Music,663,7,16030
Reel,Beauty,1962,22,16031
Reel,Travel,1614,23,16032
Carousel,Technology,1068,7,16033
Reel,Fitness,766,9,16034
Photo,Fashion,1978,4,16035
Photo,Music,380,4,16036
Reel,Food,1997,28,16037
Carousel,Fitness,1271,22,16038
Photo,Technology,1180,18,16039
Carousel,Music,1529,12,16040
Reel,Fitness,367,14,16041
Reel,Fashion,1271,12,16042
Photo,Lifestyle,308,13,16043
Photo,Photography,958,17,16044
Carousel,Lifestyle,1802,2,16045
Carousel,Technology,1874,4,16046
Video,Fashion,3,18,16047
Video,Fitness,298,25,16048
Reel,Comedy,800,1,16049
Carousel,Photography,1959,5,16050
Carousel,Lifestyle,1234,25,16051
Video,Travel,1842,10,16052
Reel,Fitness,677,21,16053
Carousel,Lifestyle,1512,2,16054
Carousel,Fitness,618,30,16055
Carousel,Photography,1765,26,16056
Video,Technology,374,8,16057
Reel,Food,117,18,16058
Video,Lifestyle,1452,19,16059
Carousel,Fitness,223,1,16060
Reel,Food,936,5,16061
Reel,Food,275,20,16062
Video,Travel,1838,6,16063
Reel,Food,62,17,16064
Video,Photography,523,28,16065
Reel,Fashion,712,0,16066
Carousel,Food,725,7,16067
Reel,Comedy,1892,9,16068
Video,Fitness,1291,22,16069
Video,Food,2174,26,16070
Photo,Beauty,287,16,16071
Photo,Fashion,1277,19,16072
Photo,Music,1884,17,16073
Carousel,Fashion,1057,1,16074
Video,Technology,1896,12,16075
Carousel,Music,931,2,16076
Reel,Travel,2098,0,16077
Reel,Fashion,965,0,16078
Carousel,Technology,857,15,16079
Video,Fashion,493,17,16080
Photo,Food,1454,4,16081
Video,Lifestyle,535,8,16082
Reel,Lifestyle,718,24,16083
Video,Technology,157,1,16084
Carousel,Fashion,176,3,16085
Video,Technology,1861,18,16086
Carousel,Travel,622,24,16087
Reel,Lifestyle,951,9,16088
Photo,Beauty,1691,23,16089
Reel,Music,1515,16,16090
Carousel,Photography,851,3,16091
Reel,Food,1774,25,16092
Photo,Beauty,371,18,16093
Video,Beauty,783,17,16094
Reel,Fitness,669,13,16095
Reel,Beauty,1860,1,16096
Video,Music,1427,11,16097
Carousel,Music,447,11,16098
Photo,Food,979,1,16099
Carousel,Technology,68,21,16100
Photo,Comedy,1876,28,16101
Carousel,Comedy,659,20,16102
Reel,Fashion,41,0,16103
Carousel,Fashion,747,27,16104
Photo,Photography,1872,10,16105
Reel,Music,1454,7,16106
Reel,Fashion,1954,25,16107
Photo,Fitness,2126,22,16108
Reel,Fashion,1995,4,16109
Photo,Travel,420,15,16110
Carousel,Travel,183,5,16111
Video,Fitness,1673,16,16112
Carousel,Beauty,1158,6,16113
Carousel,Travel,289,14,16114
Photo,Comedy,984,6,16115
Video,Comedy,1748,12,16116
Photo,Travel,682,13,16117
Carousel,Fashion,1489,24,16118
Carousel,Photography,1724,11,16119
Carousel,Comedy,2095,26,16120
Carousel,Travel,370,5,16121
Video,Beauty,219,19,16122
Photo,Food,2162,8,16123
Video,Fashion,1138,14,16124
Carousel,Fashion,978,15,16125
Photo,Photography,302,14,16126
Photo,Travel,413,3,16127
Photo,Technology,725,17,16128
Photo,Lifestyle,327,28,16129
Video,Travel,1009,25,16130
Reel,Fitness,1480,9,16131
Carousel,Travel,1693,16,16132
Photo,Fashion,359,29,16133
Video,Food,2129,9,16134
Carousel,Fitness,732,2,16135
Photo,Photography,1509,12,16136
Carousel,Music,434,15,16137
Reel,Music,532,7,16138
Reel,Technology,818,19,16139
Video,Photography,1124,11,16140
Reel,Beauty,314,18,16141
Carousel,Comedy,654,22,16142
Carousel,Technology,569,7,16143
Carousel,Music,1194,4,16144
Video,Comedy,2010,21,16145
Carousel,Beauty,946,6,16146
Photo,Photography,107,28,16147
Reel,Comedy,1587,0,16148
Photo,Photography,948,15,16149
Video,Beauty,902,16,16150
Video,Lifestyle,1803,11,16151
Photo,Fitness,1715,27,16152
Photo,Comedy,1351,21,16153
Video,Comedy,626,24,16154
Photo,Photography,1579,22,16155
Carousel,Photography,1068,4,16156
Photo,Comedy,1628,2,16157
Reel,Photography,1113,6,16158
Carousel,Food,161,4,16159
Carousel,Food,278,21,16160
Reel,Lifestyle,1005,9,16161
Carousel,Lifestyle,2012,27,16162
Carousel,Lifestyle,801,10,16163
Photo,Music,1543,6,16164
Photo,Music,1991,19,16165
Photo,Travel,1058,7,16166
Carousel,Technology,1420,24,16167
Video,Fitness,2093,9,16168
Carousel,Food,924,9,16169
Video,Beauty,1546,6,16170
Video,Fitness,1802,27,16171
Video,Fitness,638,24,16172
Photo,Beauty,1019,29,16173
Carousel,Fashion,1585,4,16174
Carousel,Comedy,105,23,16175
Photo,Technology,296,9,16176
Carousel,Travel,76,15,16177
Photo,Lifestyle,2070,19,16178
Video,Beauty,267,19,16179
Video,Music,443,29,16180
Photo,Lifestyle,770,4,16181
Photo,Photography,1576,21,16182
Video,Beauty,42,4,16183
Video,Lifestyle,951,18,16184
Video,Comedy,1604,14,16185
Video,Comedy,1951,29,16186
Carousel,Comedy,1370,26,16187
Reel,Lifestyle,547,24,16188
Video,Comedy,1211,1,16189
Carousel,Food,598,5,16190
Video,Music,1449,24,16191
Reel,Travel,207,8,16192
Carousel,Beauty,1374,0,16193
Photo,Fitness,920,22,16194
Carousel,Lifestyle,1477,9,16195
Reel,Lifestyle,2025,29,16196
Video,Music,1691,9,16197
Reel,Fashion,850,20,16198
Reel,Photography,1948,3,16199
Video,Beauty,332,12,16200
Video,Fashion,495,30,16201
Carousel,Photography,1086,17,16202
Video,Technology,1665,20,16203
Reel,Fitness,188,9,16204
Carousel,Lifestyle,1932,1,16205
Carousel,Comedy,116,29,16206
Reel,Music,735,17,16207
Reel,Beauty,106,0,16208
Carousel,Music,1346,22,16209
Video,Travel,267,16,16210
Carousel,Fitness,879,0,16211
Reel,Travel,1509,17,16212
Reel,Technology,1692,9,16213
Reel,Technology,588,1,16214
Reel,Food,1476,23,16215
Carousel,Technology,654,18,16216
Photo,Fashion,2115,3,16217
Reel,Fashion,477,26,16218
Photo,Comedy,1484,7,16219
Video,Lifestyle,1408,3,16220
Photo,Music,1663,26,16221
Video,Lifestyle,1947,18,16222
Carousel,Lifestyle,1169,22,16223
Carousel,Fashion,1887,1,16224
Carousel,Music,1755,22,16225
Photo,Comedy,181,3,16226
Photo,Fitness,308,13,16227
Photo,Food,1224,1,16228
Video,Fashion,607,26,16229
Reel,Travel,1454,1,16230
Carousel,Food,1092,27,16231
Reel,Fitness,1561,11,16232
Carousel,Technology,507,17,16233
Reel,Lifestyle,2065,29,16234
Reel,Beauty,897,11,16235
Video,Comedy,2108,18,16236
Video,Lifestyle,2058,1,16237
Video,Technology,371,4,16238
Video,Fitness,1336,30,16239
Video,Travel,513,13,16240
Photo,Comedy,687,29,16241
Carousel,Comedy,1398,2,16242
Video,Fitness,642,20,16243
Photo,Food,1963,26,16244
Carousel,Photography,574,20,16245
Reel,Lifestyle,1221,20,16246
Video,Food,453,1,16247
Photo,Fashion,1325,9,16248
Video,Fitness,324,14,16249
Carousel,Fashion,2035,1,16250
Photo,Travel,2189,13,16251
Video,Food,2125,20,16252
Reel,Beauty,114,13,16253
Reel,Photography,1914,14,16254
Photo,Fitness,582,12,16255
Video,Fitness,1079,23,16256
Video,Photography,1264,8,16257
Video,Comedy,573,10,16258
Reel,Technology,2108,18,16259
Video,Travel,1677,19,16260
Photo,Food,651,5,16261
Reel,Fitness,681,17,16262
Reel,Fitness,513,16,16263
Carousel,Photography,1903,17,16264
Carousel,Beauty,2128,19,16265
Carousel,Photography,710,15,16266
Carousel,Photography,142,21,16267
Video,Lifestyle,434,16,16268
Carousel,Food,1729,15,16269
Photo,Comedy,1804,6,16270
Carousel,Photography,669,11,16271
Photo,Beauty,1344,18,16272
Carousel,Comedy,1337,12,16273
Photo,Music,84,5,16274
Carousel,Food,885,4,16275
Video,Fitness,1637,8,16276
Photo,Music,719,1,16277
Video,Comedy,857,20,16278
Carousel,Comedy,691,2,16279
Video,Food,1684,15,16280
Photo,Technology,2073,20,16281
Video,Lifestyle,1585,27,16282
Reel,Fitness,1974,4,16283
Photo,Music,1730,26,16284
Carousel,Photography,1964,4,16285
Photo,Travel,1318,4,16286
Carousel,Technology,998,16,16287
Carousel,Fitness,1312,4,16288
Photo,Travel,2139,10,16289
Video,Lifestyle,1042,21,16290
Photo,Travel,892,23,16291
Photo,Photography,1031,7,16292
Reel,Travel,363,14,16293
Photo,Technology,976,14,16294
Photo,Fashion,23,19,16295
Video,Technology,1861,7,16296
Photo,Photography,1467,30,16297
Video,Music,1547,20,16298
Reel,Fashion,1528,7,16299
Carousel,Lifestyle,1775,28,16300
Carousel,Technology,709,2,16301
Photo,Fashion,191,6,16302
Photo,Comedy,1880,16,16303
Video,Technology,2135,4,16304
Video,Fashion,219,15,16305
Reel,Food,2013,24,16306
Reel,Music,1820,2,16307
Photo,Fitness,998,15,16308
Video,Travel,940,1,16309
Reel,Fashion,1815,29,16310
Video,Fitness,171,21,16311
Reel,Technology,1828,28,16312
Carousel,Fitness,21,21,16313
Video,Comedy,1042,9,16314
Reel,Beauty,517,19,16315
Video,Beauty,1875,24,16316
Carousel,Music,953,22,16317
Video,Fashion,1357,25,16318
Carousel,Comedy,1762,25,16319
Photo,Travel,416,3,16320
Reel,Lifestyle,2018,22,16321
Photo,Photography,1887,19,16322
Photo,Music,1183,16,16323
Photo,Photography,625,23,16324
Video,Beauty,704,0,16325
Carousel,Food,1302,27,16326
Photo,Lifestyle,774,21,16327
Photo,Lifestyle,1386,14,16328
Reel,Photography,1771,8,16329
Carousel,Food,2177,29,16330
Photo,Technology,767,5,16331
Carousel,Fitness,114,25,16332
Reel,Music,680,30,16333
Carousel,Comedy,1313,12,16334
Carousel,Lifestyle,699,12,16335
Reel,Photography,706,30,16336
Photo,Fitness,761,2,16337
Video,Beauty,1295,8,16338
Carousel,Comedy,1627,5,16339
Carousel,Photography,2187,8,16340
Carousel,Music,856,21,16341
Video,Travel,2139,29,16342
Reel,Lifestyle,70,16,16343
Photo,Beauty,1014,12,16344
Carousel,Music,1329,0,16345
Carousel,Fashion,2174,15,16346
Carousel,Beauty,802,23,16347
Reel,Comedy,1234,22,16348
Carousel,Fashion,1713,22,16349
Video,Beauty,239,23,16350
Reel,Photography,607,7,16351
Photo,Travel,549,29,16352
Reel,Fitness,2116,16,16353
Carousel,Travel,1456,27,16354
Photo,Travel,309,18,16355
Photo,Photography,226,5,16356
Carousel,Food,1993,8,16357
Video,Beauty,789,0,16358
Photo,Fitness,1602,22,16359
Photo,Technology,1262,0,16360
Video,Photography,198,4,16361
Photo,Food,305,25,16362
Video,Photography,1901,21,16363
Carousel,Food,1072,0,16364
Photo,Travel,734,5,16365
Carousel,Lifestyle,66,5,16366
Photo,Lifestyle,1750,1,16367
Video,Fashion,98,9,16368
Reel,Technology,419,29,16369
Carousel,Fitness,712,28,16370
Video,Food,1086,29,16371
Photo,Travel,197,20,16372
Photo,Comedy,355,26,16373
Video,Beauty,143,26,16374
Photo,Beauty,115,20,16375
Video,Food,1253,12,16376
Reel,Fitness,1035,0,16377
Video,Travel,1317,8,16378
Photo,Travel,1585,24,16379
Reel,Fitness,1554,5,16380
Photo,Lifestyle,426,10,16381
Reel,Music,592,10,16382
Video,Fashion,1213,22,16383
Video,Photography,1015,19,16384
Reel,Fashion,313,4,16385
Video,Lifestyle,573,0,16386
Reel,Food,1539,26,16387
Reel,Food,1650,25,16388
Photo,Technology,102,24,16389
Carousel,Fashion,2046,7,16390
Reel,Fashion,85,20,16391
Reel,Photography,1683,13,16392
Carousel,Food,419,4,16393
Photo,Beauty,780,11,16394
Photo,Fashion,2106,28,16395
Video,Photography,62,10,16396
Reel,Fitness,946,28,16397
Carousel,Comedy,588,10,16398
Reel,Fitness,2081,7,16399
Photo,Photography,223,20,16400
Carousel,Beauty,2120,14,16401
Reel,Technology,623,1,16402
Photo,Food,422,25,16403
Photo,Technology,1048,30,16404
Video,Technology,1309,30,16405
Reel,Photography,1774,23,16406
Carousel,Food,762,11,16407
Carousel,Travel,2113,2,16408
Photo,Comedy,1693,2,16409
Photo,Fashion,1572,17,16410
Reel,Technology,699,3,16411
Reel,Fitness,1307,10,16412
Photo,Travel,349,10,16413
Video,Travel,1914,12,16414
Video,Beauty,687,5,16415
Reel,Technology,75,19,16416
Video,Technology,1987,25,16417
Carousel,Music,1328,8,16418
Reel,Photography,1598,13,16419
Photo,Beauty,1076,11,16420
Photo,Travel,234,2,16421
Reel,Travel,1006,13,16422
Photo,Music,522,23,16423
Reel,Fashion,736,2,16424
Video,Lifestyle,396,1,16425
