post_id,upload_date,content_id,media_id,traffic_id,likes,comments,shares,saves,reach,impressions,followers_gained,engagement_rate,total_engagement,engagement_growth_rate,high_engagement_flag,avg_engagement_by_media,is_outlier,traffic_source
IG0010438,2025-11-10 09:25:22.954916,10421,4,1,148435,5926,903,843,1895787,2227744,270,7.01,156107,-0.36360818237712866,1,114984.38732394367,0,Home Feed
IG0010439,2025-10-27 09:25:22.954916,10422,2,3,106470,6207,2321,10354,953985,1188869,163,10.54,125352,0.09570235902554791,1,114825.70437121722,0,Reels Feed
IG0010440,2024-11-19 09:25:22.954916,10423,1,6,172440,6427,3623,10061,178008,188140,607,102.34,192551,,1,115250.29181636726,1,Explore
IG0010441,2025-08-14 09:25:22.954916,10424,3,6,39934,6130,3745,6444,305017,335828,643,16.75,56253,-0.0070419591586720065,0,114632.7176658248,0,Explore
IG0010442,2024-11-21 09:25:22.954916,10425,1,2,95196,6739,4067,2673,939874,1396299,800,7.78,108675,,0,115250.29181636726,0,Hashtags
IG0010443,2025-11-15 09:25:22.954916,10426,2,5,7176,2176,1182,12423,404263,864720,854,2.65,22957,-0.36360818237712866,0,114825.70437121722,0,Profile
IG0010444,2025-10-30 09:25:22.954916,10427,3,6,13043,5875,1240,11399,906589,1116608,620,2.83,31557,0.09570235902554791,0,114632.7176658248,0,Explore
IG0010445,2025-09-13 09:25:22.954916,10428,1,5,50259,5706,1652,4905,242276,544555,140,11.48,62522,-0.07589373937921085,0,115250.29181636726,0,Profile
IG0010446,2025-04-22 09:25:22.954916,10429,4,1,142804,8755,1973,3768,661086,745229,936,21.11,157300,-0.004242380999987194,1,114984.38732394367,0,Home Feed
IG0010447,2025-03-14 09:25:22.954916,10430,1,2,88809,5669,2110,9519,668779,1148627,132,9.24,106107,0.08784211024389488,0,115250.29181636726,0,Hashtags
IG0010448,2025-11-11 09:25:22.954916,10431,4,2,71587,3077,2463,200,1066644,1492620,472,5.18,77327,-0.36360818237712866,0,114984.38732394367,0,Hashtags
IG0010449,2025-01-10 09:25:22.954916,10432,2,5,117683,1422,103,6039,508812,642432,878,19.5,125247,0.040457964285091075,1,114825.70437121722,0,Profile
IG0010450,2025-03-19 09:25:22.954916,10433,3,3,17694,3748,111,7027,1961263,2200989,312,1.3,28580,0.08784211024389488,0,114632.7176658248,0,Reels Feed
IG0010451,2025-10-01 09:25:22.954916,10434,2,1,94035,7123,3740,1204,708260,908647,395,11.68,106102,0.09570235902554791,0,114825.70437121722,0,Home Feed
IG0010452,2024-11-30 09:25:22.954916,10435,3,4,37325,9332,350,10628,463789,771258,391,7.47,57635,,0,114632.7176658248,0,External
IG0010453,2024-11-22 09:25:22.954916,10436,3,6,161654,7089,4996,4676,1471749,1816065,494,9.82,178415,,1,114632.7176658248,0,Explore
IG0010454,2025-10-26 09:25:22.954916,10437,4,5,53573,597,4142,12304,564731,983441,738,7.18,70616,0.09570235902554791,0,114984.38732394367,0,Profile
IG0010455,2025-10-19 09:25:22.954916,10438,1,3,187905,2234,1369,14412,1362377,1747620,567,11.78,205920,0.09570235902554791,1,115250.29181636726,0,Reels Feed
IG0010456,2025-04-30 09:25:22.954916,10439,4,4,167635,9785,1671,11993,573010,631149,459,30.28,191084,-0.004242380999987194,1,114984.38732394367,0,External
IG0010457,2025-09-17 09:25:22.954916,10440,1,1,41191,9644,3104,12595,883338,939533,437,7.08,66534,-0.07589373937921085,0,115250.29181636726,0,Home Feed
IG0010458,2025-10-30 09:25:22.954916,10441,2,3,118825,4722,1010,8076,1834218,2215160,722,5.99,132633,0.09570235902554791,1,114825.70437121722,0,Reels Feed
IG0010459,2025-01-22 09:25:22.954916,10442,1,2,179107,8168,2186,11193,149776,241731,603,83.01,200654,0.040457964285091075,1,115250.29181636726,1,Hashtags
IG0010460,2025-10-22 09:25:22.954916,10443,2,3,118652,1539,3682,14304,260485,734323,24,18.82,138177,0.09570235902554791,1,114825.70437121722,0,Reels Feed
IG0010461,2025-08-24 09:25:22.954916,10444,3,4,128965,7161,2877,12034,1459995,1733586,713,8.71,151037,-0.0070419591586720065,1,114632.7176658248,0,External
IG0010462,2024-12-28 09:25:22.954916,10445,4,5,120604,6297,4712,3546,1904624,1960275,946,6.89,135159,1.5762157805332802,1,114984.38732394367,0,Profile
IG0010463,2025-10-29 09:25:22.954916,10446,4,3,134348,6785,2614,14579,861704,1015827,747,15.59,158326,0.09570235902554791,1,114984.38732394367,0,Reels Feed
IG0010464,2025-07-04 09:25:22.954916,10447,2,2,110378,735,4542,10356,653097,925964,610,13.61,126011,0.014344171843597486,1,114825.70437121722,0,Hashtags
IG0010465,2025-01-10 09:25:22.954916,10448,1,4,85106,3301,4176,415,384444,515029,578,18.06,92998,0.040457964285091075,0,115250.29181636726,0,External
IG0010466,2024-12-06 09:25:22.954916,10449,3,5,156195,6168,674,11113,1754683,1943797,129,8.96,174150,1.5762157805332802,1,114632.7176658248,0,Profile
IG0010467,2025-06-07 09:25:22.954916,10450,4,4,141510,792,1116,4524,305504,484659,997,30.52,147942,-0.03784233807712889,1,114984.38732394367,0,External
IG0010468,2024-12-17 09:25:22.954916,10451,1,2,135609,2661,2094,12229,687144,933636,72,16.34,152593,1.5762157805332802,1,115250.29181636726,0,Hashtags
IG0010469,2025-08-06 09:25:22.954916,10452,4,2,119707,8783,3781,11943,418471,606589,670,23.77,144214,-0.0070419591586720065,1,114984.38732394367,0,Hashtags
IG0010470,2024-12-13 09:25:22.954916,10453,3,1,92607,9902,3677,1513,1836985,2072030,886,5.2,107699,1.5762157805332802,0,114632.7176658248,0,Home Feed
IG0010471,2025-05-29 09:25:22.954916,10454,3,6,125904,6135,842,8852,241182,401369,41,35.31,141733,0.03191992545539479,1,114632.7176658248,1,Explore
IG0010472,2025-09-28 09:25:22.954916,10455,3,2,92113,4486,3375,4515,334203,700641,256,14.91,104489,-0.07589373937921085,0,114632.7176658248,0,Hashtags
IG0010473,2025-10-26 09:25:22.954916,10456,3,3,61379,1213,2398,4420,812985,1180894,486,5.88,69410,0.09570235902554791,0,114632.7176658248,0,Reels Feed
IG0010474,2025-10-07 09:25:22.954916,10457,1,5,15298,6978,3679,889,779235,1157326,346,2.32,26844,0.09570235902554791,0,115250.29181636726,0,Profile
IG0010475,2024-11-26 09:25:22.954916,10458,3,4,38974,1730,1404,8591,355621,842860,390,6.02,50699,,0,114632.7176658248,0,External
IG0010476,2025-05-24 09:25:22.954916,10459,3,2,148906,5435,4886,8678,149878,153305,888,109.52,167905,0.03191992545539479,1,114632.7176658248,1,Hashtags
IG0010477,2025-01-06 09:25:22.954916,10460,2,2,177824,6366,227,13007,437961,819000,768,24.11,197424,0.040457964285091075,1,114825.70437121722,0,Hashtags
IG0010478,2025-10-26 09:25:22.954916,10461,4,3,134743,5007,3983,7751,704603,930516,113,16.28,151484,0.09570235902554791,1,114984.38732394367,0,Reels Feed
IG0010479,2025-07-12 09:25:22.954916,10462,4,2,89043,4358,1302,5425,450262,590904,634,16.94,100128,0.014344171843597486,0,114984.38732394367,0,Hashtags
IG0010480,2025-10-03 09:25:22.954916,10463,3,2,100159,2656,3016,10737,1877981,1934727,797,6.03,116568,0.09570235902554791,1,114632.7176658248,0,Hashtags
IG0010481,2025-09-11 09:25:22.954916,10464,3,3,113816,6434,1208,7301,1908846,2103174,262,6.12,128759,-0.07589373937921085,1,114632.7176658248,0,Reels Feed
IG0010482,2024-12-13 09:25:22.954916,10465,1,6,197034,1807,1540,7816,1736485,1892046,680,11.0,208197,1.5762157805332802,1,115250.29181636726,0,Explore
IG0010483,2025-11-12 09:25:22.954916,10466,3,2,155989,2341,4700,8932,285564,575906,700,29.86,171962,-0.36360818237712866,1,114632.7176658248,0,Hashtags
IG0010484,2025-11-01 09:25:22.954916,10467,1,1,99414,5809,147,12045,58770,436952,864,26.87,117415,-0.36360818237712866,1,115250.29181636726,0,Home Feed
IG0010485,2025-09-20 09:25:22.954916,10468,4,1,181903,7342,4806,6306,796853,1068401,613,18.75,200357,-0.07589373937921085,1,114984.38732394367,0,Home Feed
IG0010486,2025-02-28 09:25:22.954916,10469,4,1,53395,9422,181,13998,1693212,1959728,27,3.93,76996,-0.11259499490553204,0,114984.38732394367,0,Home Feed
IG0010487,2025-11-04 09:25:22.954916,10470,3,2,199411,375,1355,7461,1025439,1174413,717,17.76,208602,-0.36360818237712866,1,114632.7176658248,0,Hashtags
IG0010488,2025-06-06 09:25:22.954916,10471,3,6,84450,5030,2917,972,678225,700224,626,13.33,93369,-0.03784233807712889,0,114632.7176658248,0,Explore
IG0010489,2025-03-21 09:25:22.954916,10472,3,3,163261,9888,1746,6376,1117725,1520844,839,11.92,181271,0.08784211024389488,1,114632.7176658248,0,Reels Feed
IG0010490,2025-07-10 09:25:22.954916,10473,4,1,115254,8151,4259,13522,67598,333538,878,42.33,141186,0.014344171843597486,1,114984.38732394367,1,Home Feed
IG0010491,2025-06-02 09:25:22.954916,10474,1,2,101577,5835,1459,877,1834297,2040685,283,5.38,109748,-0.03784233807712889,0,115250.29181636726,0,Hashtags
IG0010492,2025-07-05 09:25:22.954916,10475,3,6,102085,7714,4426,1024,766775,870756,547,13.24,115249,0.014344171843597486,1,114632.7176658248,0,Explore
IG0010493,2024-12-04 09:25:22.954916,10476,3,2,73082,2276,3997,28,427407,598197,771,13.27,79383,1.5762157805332802,0,114632.7176658248,0,Hashtags
IG0010494,2025-02-13 09:25:22.954916,10477,1,4,165204,6747,3800,5530,1511391,1907187,437,9.51,181281,-0.11259499490553204,1,115250.29181636726,0,External
IG0010495,2025-04-16 09:25:22.954916,10478,2,2,63595,3992,2440,12961,1258519,1389598,69,5.97,82988,-0.004242380999987194,0,114825.70437121722,0,Hashtags
IG0010496,2025-04-05 09:25:22.954916,10479,3,3,34234,6910,1400,1581,22787,27741,464,159.06,44125,-0.004242380999987194,0,114632.7176658248,1,Reels Feed
IG0010497,2024-12-05 09:25:22.954916,10480,4,2,114172,6130,4866,386,509701,735182,593,17.08,125554,1.5762157805332802,1,114984.38732394367,0,Hashtags
IG0010498,2025-05-21 09:25:22.954916,10481,3,2,90769,3224,2121,12606,1469468,1776293,253,6.12,108720,0.03191992545539479,0,114632.7176658248,0,Hashtags
IG0010499,2025-02-14 09:25:22.954916,10482,3,3,57459,8399,3735,11874,362655,671084,836,12.14,81467,-0.11259499490553204,0,114632.7176658248,0,Reels Feed
IG0010500,2025-01-18 09:25:22.954916,10483,3,2,167948,4501,1641,3373,510374,853617,324,20.79,177463,0.040457964285091075,1,114632.7176658248,0,Hashtags
IG0010501,2025-08-28 09:25:22.954916,10484,2,4,93022,2647,1457,12124,1411461,1562840,731,6.99,109250,-0.0070419591586720065,0,114825.70437121722,0,External
IG0010502,2025-04-11 09:25:22.954916,10485,1,4,176907,7291,3592,445,1850968,2054233,341,9.16,188235,-0.004242380999987194,1,115250.29181636726,0,External
IG0010503,2025-10-15 09:25:22.954916,10486,2,3,178722,3433,675,4163,1248622,1530860,521,12.21,186993,0.09570235902554791,1,114825.70437121722,0,Reels Feed
IG0010504,2024-12-14 09:25:22.954916,10487,1,6,327,5796,1547,12896,772431,1037680,853,1.98,20566,1.5762157805332802,0,115250.29181636726,0,Explore
IG0010505,2025-10-15 09:25:22.954916,10488,4,2,70990,6906,4043,8634,1158123,1403116,656,6.46,90573,0.09570235902554791,0,114984.38732394367,0,Hashtags
IG0010506,2025-09-27 09:25:22.954916,10489,2,3,57054,9349,1225,3595,214653,706173,660,10.09,71223,-0.07589373937921085,0,114825.70437121722,0,Reels Feed
IG0010507,2025-01-02 09:25:22.954916,10490,4,5,183727,3977,2460,14341,826590,879633,55,23.25,204505,0.040457964285091075,1,114984.38732394367,0,Profile
IG0010508,2025-06-05 09:25:22.954916,10491,2,5,144481,5018,343,10457,1325809,1364300,184,11.75,160299,-0.03784233807712889,1,114825.70437121722,0,Profile
IG0010509,2025-05-24 09:25:22.954916,10492,2,2,141118,2051,2334,8441,1814385,2045676,844,7.53,153944,0.03191992545539479,1,114825.70437121722,0,Hashtags
IG0010510,2025-02-28 09:25:22.954916,10493,3,5,39168,2398,1393,3140,1132152,1537722,619,3.0,46099,-0.11259499490553204,0,114632.7176658248,0,Profile
IG0010511,2025-03-08 09:25:22.954916,10494,3,6,366,7864,3009,61,380712,814719,940,1.39,11300,0.08784211024389488,0,114632.7176658248,0,Explore
IG0010512,2025-04-27 09:25:22.954916,10495,3,2,31917,9462,777,12567,880455,999175,446,5.48,54723,-0.004242380999987194,0,114632.7176658248,0,Hashtags
IG0010513,2025-03-02 09:25:22.954916,10496,4,2,90624,5835,3703,8066,1909342,1981281,848,5.46,108228,0.08784211024389488,0,114984.38732394367,0,Hashtags
IG0010514,2025-02-23 09:25:22.954916,10497,2,5,107087,1268,4791,14641,1299756,1553070,614,8.23,127787,-0.11259499490553204,1,114825.70437121722,0,Profile
IG0010515,2024-12-20 09:25:22.954916,10498,1,5,131468,3931,3263,14988,1409741,1815734,16,8.46,153650,1.5762157805332802,1,115250.29181636726,0,Profile
IG0010516,2025-06-05 09:25:22.954916,10499,2,6,168399,8556,4391,14674,738105,1195116,371,16.4,196020,-0.03784233807712889,1,114825.70437121722,0,Explore
IG0010517,2025-11-10 09:25:22.954916,10500,4,2,10229,9069,1721,6765,1209010,1510651,901,1.84,27784,-0.36360818237712866,0,114984.38732394367,0,Hashtags
IG0010518,2025-03-23 09:25:22.954916,10501,4,2,196157,5433,1914,11739,1218245,1233941,326,17.44,215243,0.08784211024389488,1,114984.38732394367,0,Hashtags
IG0010519,2025-04-21 09:25:22.954916,10502,2,2,90391,3218,494,4472,1471939,1616420,127,6.1,98575,-0.004242380999987194,0,114825.70437121722,0,Hashtags
IG0010520,2025-07-02 09:25:22.954916,10503,3,2,41914,7643,3511,14550,976978,1360448,932,4.97,67618,0.014344171843597486,0,114632.7176658248,0,Hashtags
IG0010521,2025-04-05 09:25:22.954916,10504,1,6,11316,2256,1307,3202,1361626,1765478,909,1.02,18081,-0.004242380999987194,0,115250.29181636726,0,Explore
IG0010522,2025-10-03 09:25:22.954916,10505,3,2,59853,7418,1954,9637,559076,757911,35,10.41,78862,0.09570235902554791,0,114632.7176658248,0,Hashtags
IG0010523,2024-11-28 09:25:22.954916,10506,3,2,187496,6997,2233,14409,154088,376269,265,56.11,211135,,1,114632.7176658248,1,Hashtags
IG0010524,2024-11-22 09:25:22.954916,10507,3,4,130713,468,4059,2160,81283,336883,481,40.79,137400,,1,114632.7176658248,1,External
IG0010525,2025-05-16 09:25:22.954916,10508,4,2,108710,172,2808,5486,1652524,2072580,482,5.65,117176,0.03191992545539479,1,114984.38732394367,0,Hashtags
IG0010526,2025-07-24 09:25:22.954916,10509,1,5,76211,6088,3577,5672,148988,333035,967,27.49,91548,0.014344171843597486,0,115250.29181636726,0,Profile
IG0010527,2025-08-16 09:25:22.954916,10510,3,1,42003,9216,1832,1526,302615,353764,115,15.43,54577,-0.0070419591586720065,0,114632.7176658248,0,Home Feed
IG0010528,2025-08-21 09:25:22.954916,10511,4,5,175216,2291,2122,14436,214588,467139,25,41.54,194065,-0.0070419591586720065,1,114984.38732394367,1,Profile
IG0010529,2025-04-24 09:25:22.954916,10512,3,3,123438,4564,145,2602,1811192,2310214,38,5.66,130749,-0.004242380999987194,1,114632.7176658248,0,Reels Feed
IG0010530,2025-04-11 09:25:22.954916,10513,3,1,95855,8799,1111,2924,1317648,1598559,479,6.8,108689,-0.004242380999987194,0,114632.7176658248,0,Home Feed
IG0010531,2025-09-02 09:25:22.954916,10514,3,1,126824,6823,4073,1400,1438649,1506364,412,9.24,139120,-0.07589373937921085,1,114632.7176658248,0,Home Feed
IG0010532,2025-08-11 09:25:22.954916,10515,1,4,80839,9782,2542,13222,1531207,2018578,851,5.27,106385,-0.0070419591586720065,0,115250.29181636726,0,External
IG0010533,2025-02-21 09:25:22.954916,10516,3,1,172306,8255,2244,2542,1379675,1603742,224,11.56,185347,-0.11259499490553204,1,114632.7176658248,0,Home Feed
IG0010534,2025-04-20 09:25:22.954916,10517,4,3,132297,5951,2024,9112,1932152,2047360,686,7.3,149384,-0.004242380999987194,1,114984.38732394367,0,Reels Feed
IG0010535,2025-09-16 09:25:22.954916,10518,1,1,25244,1215,2611,1387,1002180,1340994,724,2.27,30457,-0.07589373937921085,0,115250.29181636726,0,Home Feed
IG0010536,2024-12-25 09:25:22.954916,10519,4,3,2976,2769,1920,5380,1757518,2256568,484,0.58,13045,1.5762157805332802,0,114984.38732394367,0,Reels Feed
IG0010537,2025-04-13 09:25:22.954916,10520,3,6,64651,6921,2964,4808,1099595,1482450,423,5.35,79344,-0.004242380999987194,0,114632.7176658248,0,Explore
IG0010538,2025-05-20 09:25:22.954916,10521,1,5,126528,292,1731,10339,1469483,1936033,522,7.17,138890,0.03191992545539479,1,115250.29181636726,0,Profile
IG0010539,2025-02-03 09:25:22.954916,10522,1,2,57199,7575,746,12095,650139,969659,583,8.0,77615,-0.11259499490553204,0,115250.29181636726,0,Hashtags
IG0010540,2025-05-23 09:25:22.954916,10523,3,5,144695,7008,4738,12243,1705022,2126629,121,7.93,168684,0.03191992545539479,1,114632.7176658248,0,Profile
IG0010541,2025-04-16 09:25:22.954916,10524,3,1,70484,3052,3569,1566,865883,971718,662,8.1,78671,-0.004242380999987194,0,114632.7176658248,0,Home Feed
IG0010542,2025-09-22 09:25:22.954916,10525,4,5,111866,1688,1200,7103,830190,1013333,168,12.03,121857,-0.07589373937921085,1,114984.38732394367,0,Profile
IG0010543,2025-01-04 09:25:22.954916,10526,3,5,143481,9931,760,4729,1652207,1931964,459,8.22,158901,0.040457964285091075,1,114632.7176658248,0,Profile
IG0010544,2025-10-18 09:25:22.954916,10527,4,2,153459,293,1947,3088,518903,702214,380,22.61,158787,0.09570235902554791,1,114984.38732394367,0,Hashtags
IG0010545,2025-09-20 09:25:22.954916,10528,4,1,61056,8815,655,4215,901792,1315178,436,5.68,74741,-0.07589373937921085,0,114984.38732394367,0,Home Feed
IG0010546,2025-04-12 09:25:22.954916,10529,3,1,186640,8356,1109,10802,1944385,2391651,210,8.65,206907,-0.004242380999987194,1,114632.7176658248,0,Home Feed
IG0010547,2025-09-07 09:25:22.954916,10530,1,1,71127,7229,4567,9826,354538,709965,757,13.06,92749,-0.07589373937921085,0,115250.29181636726,0,Home Feed
IG0010548,2025-06-19 09:25:22.954916,10531,2,4,192740,8674,2225,7161,1030272,1274670,859,16.54,210800,-0.03784233807712889,1,114825.70437121722,0,External
IG0010549,2025-06-15 09:25:22.954916,10532,4,1,56212,5459,1939,7251,589130,1058415,401,6.7,70861,-0.03784233807712889,0,114984.38732394367,0,Home Feed
IG0010550,2025-08-17 09:25:22.954916,10533,2,1,157872,7730,2446,13164,1294770,1744936,563,10.39,181212,-0.0070419591586720065,1,114825.70437121722,0,Home Feed
IG0010551,2025-09-07 09:25:22.954916,10534,2,5,150193,7382,3570,13773,1770765,1884319,324,9.28,174918,-0.07589373937921085,1,114825.70437121722,0,Profile
IG0010552,2025-05-30 09:25:22.954916,10535,2,3,19246,2763,1192,4408,1245188,1279447,359,2.16,27609,0.03191992545539479,0,114825.70437121722,0,Reels Feed
IG0010553,2025-09-02 09:25:22.954916,10536,1,3,186498,3033,977,7804,1411380,1902288,501,10.42,198312,-0.07589373937921085,1,115250.29181636726,0,Reels Feed
IG0010554,2025-10-10 09:25:22.954916,10537,2,1,45339,780,2439,1582,576446,792740,90,6.32,50140,0.09570235902554791,0,114825.70437121722,0,Home Feed
IG0010555,2025-08-22 09:25:22.954916,10538,1,1,16116,324,2237,10035,996569,1127498,265,2.55,28712,-0.0070419591586720065,0,115250.29181636726,0,Home Feed
IG0010556,2025-09-07 09:25:22.954916,10539,2,3,185720,6432,3905,14060,421605,523166,448,40.16,210117,-0.07589373937921085,1,114825.70437121722,1,Reels Feed
IG0010557,2025-06-25 09:25:22.954916,10540,3,3,106202,4625,591,13808,804292,1219612,519,10.27,125226,-0.03784233807712889,1,114632.7176658248,0,Reels Feed
IG0010558,2025-02-01 09:25:22.954916,10541,2,2,130275,3797,3096,3851,1481254,1763472,110,8.0,141019,-0.11259499490553204,1,114825.70437121722,0,Hashtags
IG0010559,2025-03-27 09:25:22.954916,10542,3,4,51411,3216,133,2685,394823,522399,85,11.0,57445,0.08784211024389488,0,114632.7176658248,0,External
IG0010560,2025-09-18 09:25:22.954916,10543,4,6,131873,1864,596,636,336707,342522,909,39.4,134969,-0.07589373937921085,1,114984.38732394367,1,Explore
IG0010561,2025-06-14 09:25:22.954916,10544,3,6,68486,409,1102,127,779341,997809,857,7.03,70124,-0.03784233807712889,0,114632.7176658248,0,Explore
IG0010562,2025-10-29 09:25:22.954916,10545,2,5,113245,9975,1356,12735,1884986,2315607,599,5.93,137311,0.09570235902554791,1,114825.70437121722,0,Profile
IG0010563,2025-07-23 09:25:22.954916,10546,4,1,90370,2843,3250,10627,1478933,1964974,629,5.45,107090,0.014344171843597486,0,114984.38732394367,0,Home Feed
IG0010564,2024-12-09 09:25:22.954916,10547,1,4,29058,9460,600,9932,364660,786279,158,6.24,49050,1.5762157805332802,0,115250.29181636726,0,External
IG0010565,2025-06-06 09:25:22.954916,10548,3,1,72355,8358,1554,14797,736285,890733,965,10.9,97064,-0.03784233807712889,0,114632.7176658248,0,Home Feed
IG0010566,2025-07-18 09:25:22.954916,10549,1,1,145024,9889,4226,9867,592125,602019,804,28.07,169006,0.014344171843597486,1,115250.29181636726,0,Home Feed
IG0010567,2025-01-12 09:25:22.954916,10550,2,1,15305,1127,375,8116,177804,557503,558,4.47,24923,0.040457964285091075,0,114825.70437121722,0,Home Feed
IG0010568,2025-06-07 09:25:22.954916,10551,1,1,36900,5877,4772,5974,414571,905859,189,5.91,53523,-0.03784233807712889,0,115250.29181636726,0,Home Feed
